,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
0,HRTC - 129,Ordinary 3+2 Non AC Seater,08:50,18:40,09h 50m,INR 512,37 Seats available,"2.6
4",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
1,HRTC - 7,Himsuta AC Seater Volvo/Scania 2+2,09:25,18:30,09h 05m,INR 912,34 Seats available,"4.5
81",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
2,HRTC - 657,Ordinary 3+2 Non AC Seater,11:00,22:00,11h 00m,INR 512,33 Seats available,"2.7
8",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
3,HRTC - 515,Ordinary 3+2 Non AC Seater,12:30,22:50,10h 20m,INR 512,37 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
4,HRTC - 551,A/C Executive (2+3),15:30,01:30,10h 00m,INR 632,42 Seats available,"3.5
8",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
5,HRTC - 525,Ordinary 3+2 Non AC Seater,16:50,03:00,10h 10m,INR 512,27 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
6,HRTC - 532,Ordinary 3+2 Non AC Seater,17:59,04:15,10h 16m,INR 512,27 Seats available,"2.5
5",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
7,HRTC - 538,Ordinary 3+2 Non AC Seater,18:31,05:30,10h 59m,INR 512,27 Seats available,"4.6
7",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
8,HRTC - 93,Himsuta AC Seater Volvo/Scania 2+2,19:35,04:45,09h 10m,INR 912,34 Seats available,"3.6
40",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
9,HRTC - 556,Ordinary 3+2 Non AC Seater,20:10,05:45,09h 35m,INR 512,19 Seats available,"4.5
10",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
10,HRTC - 591,A/C Executive (2+3),21:00,07:20,10h 20m,INR 632,42 Seats available,"3.7
45",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
11,HRTC - 8,Himsuta AC Seater Volvo/Scania 2+2,21:02,06:30,09h 28m,INR 912,34 Seats available,"4.6
87",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
12,HRTC - 570,Ordinary 3+2 Non AC Seater,21:25,06:45,09h 20m,INR 512,37 Seats available,"2.6
8",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
13,HRTC - 20,Himsuta AC Seater Volvo/Scania 2+2,21:36,05:30,07h 54m,INR 887,34 Seats available,"4.0
66",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
14,HRTC - 518,Ordinary 3+2 Non AC Seater,21:58,07:15,09h 17m,INR 512,27 Seats available,"2.5
13",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
15,Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:00,08:00,09h 00m,549,28 Seats available,"4.7
769",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
16,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:30,07:40,08h 10m,500,37 Seats available,"4.6
591",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
17,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,08:00,08h 30m,INR 499,48 Seats available,"4.4
806",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
18,AdFlixBus,Volvo A/C Seater (2+2),23:55,08:35,08h 40m,INR 347,37 Seats available,"4.0
29",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
19,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,07:45,08h 20m,INR 499,9 Seats available,"4.4
666",https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
20,HRTC - 401669,Ordinary 3+2 Non AC Seater,10:35,14:40,04h 05m,INR 310,33 Seats available,"4.5
10",https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh)
21,HRTC - 9236,A/C Executive (2+3),12:05,16:10,04h 05m,INR 340,26 Seats available,"4.5
156",https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh)
22,HRTC - 1515,Ordinary 3+2 Non AC Seater,13:20,20:15,06h 55m,INR 373,37 Seats available,"3.2
5",https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh)
23,HRTC - 1529,Ordinary 3+2 Non AC Seater,13:56,19:05,05h 09m,INR 364,37 Seats available,"3.2
8",https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh)
24,HRTC - 1516,A/C Executive (2+3),15:00,18:50,03h 50m,INR 340,44 Seats available,"4.2
106",https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh)
25,HRTC - 1546,Ordinary 3+2 Non AC Seater,16:25,21:15,04h 50m,INR 334,27 Seats available,"2.5
6",https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh)
26,HRTC - 9235,A/C Executive (2+3),16:40,22:00,05h 20m,INR 399,44 Seats available,"4.5
13",https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh)
27,HRTC - 401670,Ordinary 3+2 Non AC Seater,18:00,22:00,04h 00m,INR 310,36 Seats available,"3.9
16",https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh)
28,HRTC - 1549,Ordinary 3+2 Non AC Seater,18:15,01:00,06h 45m,INR 362,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh)
29,Chandigarh Transport Undertaking (CTU) - 165843,HVAC Seater (2+3),08:50,13:20,04h 30m,INR 456.2,42 Seats available,"4.6
98",https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh)
30,HRTC - 618,Ordinary 3+2 Non AC Seater,09:00,15:20,06h 20m,INR 364,37 Seats available,"4.3
5",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
31,HRTC - 606,Ordinary 3+2 Non AC Seater,12:40,19:30,06h 50m,INR 364,37 Seats available,3.9,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
32,HRTC - 620,Ordinary 3+2 Non AC Seater,15:10,20:40,05h 30m,INR 364,37 Seats available,"4.1
8",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
33,HRTC - 656,Ordinary 3+2 Non AC Seater,15:10,00:05,08h 55m,INR 461,37 Seats available,3.9,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
34,HRTC - 603,Ordinary 3+2 Non AC Seater,16:40,23:10,06h 30m,INR 373,37 Seats available,3.9,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
35,HRTC - 401270,Ordinary 3+2 Non AC Seater,17:05,21:05,04h 00m,INR 310,37 Seats available,"3.5
5",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
36,HRTC - 621,Ordinary 3+2 Non AC Seater,17:10,00:15,07h 05m,INR 364,28 Seats available,3.9,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
37,HRTC - 955,Ordinary 3+2 Non AC Seater,17:40,23:55,06h 15m,INR 334,37 Seats available,3.9,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
38,HRTC - 601,Himmani Deluxe 2+2 Non AC Seater,18:30,23:00,04h 30m,INR 343,26 Seats available,"4.6
7",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
39,HRTC - 15,Himsuta AC Seater Volvo/Scania 2+2,20:00,00:10,04h 10m,INR 545,16 Seats available,"5.0
8",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
40,HRTC - 622,Ordinary 3+2 Non AC Seater,21:15,02:30,05h 15m,INR 369,37 Seats available,"3.3
5",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
41,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:20,01:15,04h 55m,664,14 Seats available,"4.6
10",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
42,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:15,01:20,04h 05m,630,17 Seats available,"4.8
14",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
43,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),22:00,03:10,05h 10m,760,24 Seats available,4.5,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
44,HRTC - 1,Himsuta AC Seater Volvo/Scania 2+2,08:30,17:30,09h 00m,INR 912,34 Seats available,"4.4
68",https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
45,HRTC - 109,A/C Executive (2+3),09:12,18:44,09h 32m,INR 632,42 Seats available,"4.0
26",https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
46,HRTC - 5,Himsuta AC Seater Volvo/Scania 2+2,09:45,19:15,09h 30m,INR 912,34 Seats available,"3.6
47",https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
47,HRTC - 128,Ordinary 3+2 Non AC Seater,10:18,20:00,09h 42m,INR 512,37 Seats available,"3.7
6",https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
48,HRTC - 102,Ordinary 3+2 Non AC Seater,11:18,20:50,09h 32m,INR 512,37 Seats available,"2.4
8",https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
49,HRTC - 24,Himsuta AC Seater Volvo/Scania 2+2,13:45,21:45,08h 00m,INR 887,30 Seats available,"4.5
97",https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
50,HRTC - 103,Ordinary 3+2 Non AC Seater,17:18,02:15,08h 57m,INR 512,37 Seats available,4.2,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
51,HRTC - 181,Ordinary 3+2 Non AC Seater,17:50,04:15,10h 25m,INR 512,37 Seats available,"3.8
4",https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
52,HRTC - 104,A/C Executive (2+3),18:20,04:30,10h 10m,INR 632,37 Seats available,"3.4
14",https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
53,HRTC - 2040093,Ordinary 3+2 Non AC Seater,19:00,05:12,10h 12m,INR 512,37 Seats available,4.2,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
54,HRTC - 188,Ordinary 3+2 Non AC Seater,19:25,04:57,09h 32m,INR 512,37 Seats available,4.2,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
55,HRTC - 74,Himsuta AC Seater Volvo/Scania 2+2,20:00,05:00,09h 00m,INR 912,29 Seats available,"4.4
84",https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
56,HRTC - 1711,Ordinary 3+2 Non AC Seater,20:00,05:30,09h 30m,INR 512,37 Seats available,4.2,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
57,HRTC - 3,Himsuta AC Seater Volvo/Scania 2+2,21:00,06:00,09h 00m,INR 912,25 Seats available,"4.5
70",https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
58,HRTC - 108,A/C Executive (2+3),21:20,06:52,09h 32m,INR 632,43 Seats available,"3.8
31",https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
59,RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,16:30,02:00,09h 30m,INR 1117,34 Seats available,"2.8
14",https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
60,Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:30,05:30,08h 00m,450,33 Seats available,"4.4
771",https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
61,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),20:30,04:40,08h 10m,495,33 Seats available,"4.4
450",https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
62,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),22:00,06:40,08h 40m,550,33 Seats available,"4.5
523",https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
63,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,04:30,08h 00m,569,37 Seats available,"4.1
712",https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi
64,HRTC - 1468,Ordinary 3+2 Non AC Seater,09:15,15:30,06h 15m,INR 290,37 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
65,HRTC - 7,Himsuta AC Seater Volvo/Scania 2+2,09:25,14:00,04h 35m,INR 543,26 Seats available,"3.1
12",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
66,HRTC - 513,Ordinary 3+2 Non AC Seater,10:30,15:00,04h 30m,INR 290,27 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
67,HRTC - 657,Ordinary 3+2 Non AC Seater,11:00,17:00,06h 00m,INR 285,33 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
68,HRTC - 514,Ordinary 3+2 Non AC Seater,11:30,17:40,06h 10m,INR 290,37 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
69,HRTC - 515,Ordinary 3+2 Non AC Seater,12:30,18:20,05h 50m,INR 285,37 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
70,HRTC - 1532,Ordinary 3+2 Non AC Seater,14:00,20:15,06h 15m,INR 285,37 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
71,HRTC - 551,A/C Executive (2+3),15:30,21:25,05h 55m,INR 400,42 Seats available,"3.9
17",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
72,HRTC - 585,Ordinary 3+2 Non AC Seater,16:00,21:20,05h 20m,INR 285,37 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
73,HRTC - 521,Ordinary 3+2 Non AC Seater,16:40,22:20,05h 40m,INR 275,37 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
74,HRTC - 525,Ordinary 3+2 Non AC Seater,16:50,22:40,05h 50m,INR 275,27 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
75,HRTC - 526,Ordinary 3+2 Non AC Seater,17:00,23:00,06h 00m,INR 275,37 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
76,HRTC - 517,Ordinary 3+2 Non AC Seater,17:35,23:20,05h 45m,INR 285,37 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
77,HRTC - 532,Ordinary 3+2 Non AC Seater,17:59,23:40,05h 41m,INR 275,27 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
78,HRTC - 534,Ordinary 3+2 Non AC Seater,18:05,23:15,05h 10m,INR 290,37 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
79,RSRTC - 183801,Express Non AC Seater 2+3,15:30,21:00,05h 30m,INR 320,42 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
80,NueGo,Electric A/C Seater (2+2),07:25,12:15,04h 50m,425,26 Seats available,"4.2
314",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
81,NueGo,Electric A/C Seater (2+2),08:00,12:55,04h 55m,425,26 Seats available,"3.8
287",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
82,AdAwadh Travels,A/C Sleeper (2+2),19:10,00:30,05h 20m,INR 1199,46 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
83,Khurana Bus Service,Volvo A/C (2+2),08:00,14:20,06h 20m,449,28 Seats available,"4.0
51",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
84,HRTC - 164,Himsuta AC Seater Volvo/Scania 2+2,09:30,20:05,10h 35m,INR 1068,33 Seats available,"4.6
25",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
85,HRTC - 603,Ordinary 3+2 Non AC Seater,16:40,05:00,12h 20m,INR 643,33 Seats available,"4.3
26",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
86,HRTC - 602,Ordinary 3+2 Non AC Seater,17:20,04:00,10h 40m,INR 604,32 Seats available,"3.2
23",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
87,HRTC - 601,Himmani Deluxe 2+2 Non AC Seater,18:30,03:30,09h 00m,INR 633,15 Seats available,"3.8
43",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
88,HRTC - 651,Ordinary 3+2 Non AC Seater,19:40,04:20,08h 40m,INR 580,31 Seats available,"4.5
40",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
89,HRTC - 15,Himsuta AC Seater Volvo/Scania 2+2,20:00,04:30,08h 30m,INR 1068,32 Seats available,"3.2
106",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
90,HRTC - 99,Himsuta AC Seater Volvo/Scania 2+2,21:00,07:00,10h 00m,INR 1198,33 Seats available,"4.4
85",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
91,HRTC - 79,Himsuta AC Seater Volvo/Scania 2+2,21:30,07:00,09h 30m,INR 1178,34 Seats available,"3.9
54",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
92,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:15,05:15,08h 00m,630,18 Seats available,"4.8
410",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
93,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:20,05:30,09h 10m,759,14 Seats available,"4.5
416",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
94,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),22:00,06:40,08h 40m,760,24 Seats available,"4.7
31",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
95,HRTC - 1468,Ordinary 3+2 Non AC Seater,09:15,21:20,12h 05m,INR 567,37 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
96,HRTC - 416,Ordinary 3+2 Non AC Seater,17:10,04:15,11h 05m,INR 634,37 Seats available,"4.6
6",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
97,HRTC - 587,Ordinary 3+2 Non AC Seater,18:25,03:30,09h 05m,INR 580,37 Seats available,"3.6
14",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
98,HRTC - 540,Ordinary 3+2 Non AC Seater,19:00,08:00,13h 00m,INR 731,35 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
99,HRTC - 552,Himmani Deluxe 2+2 Non AC Seater,19:45,05:00,09h 15m,INR 633,22 Seats available,"3.8
55",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
100,HRTC - 559,Ordinary 3+2 Non AC Seater,20:29,08:05,11h 36m,INR 643,37 Seats available,"4.4
14",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
101,HRTC - 98,Himsuta AC Seater Volvo/Scania 2+2,20:42,06:30,09h 48m,INR 1203,34 Seats available,"4.3
64",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
102,HRTC - 566,Ordinary 3+2 Non AC Seater,21:10,07:30,10h 20m,INR 604,37 Seats available,"4.4
23",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
103,HRTC - 16,Himsuta AC Seater Volvo/Scania 2+2,21:20,05:50,08h 30m,INR 1068,28 Seats available,"4.1
119",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
104,HRTC - 571,Ordinary 3+2 Non AC Seater,21:40,07:50,10h 10m,INR 634,34 Seats available,"4.3
15",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
105,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:00,05:35,08h 35m,600,26 Seats available,"4.7
397",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
106,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),21:00,06:10,09h 10m,569,27 Seats available,"4.5
401",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
107,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:45,05:55,08h 10m,600,31 Seats available,"4.8
31",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
108,HRTC - 127,Himsuta AC Seater Volvo/Scania 2+2,15:40,22:00,06h 20m,INR 784,34 Seats available,"3.9
20",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
109,HRTC - 573,Ordinary 3+2 Non AC Seater,19:40,02:00,06h 20m,INR 459,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
110,HRTC - 91,Himsuta AC Seater Volvo/Scania 2+2,22:10,04:40,06h 30m,INR 784,34 Seats available,"4.4
18",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
111,HRTC - 1213,Ordinary 3+2 Non AC Seater,22:47,06:00,07h 13m,INR 452,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
112,Chandigarh Transport Undertaking (CTU) - 165943,HVAC Seater (2+3),10:45,17:45,07h 00m,INR 536.2,44 Seats available,"4.1
99",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
113,Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50,05:30,05h 40m,949,26 Seats available,"4.6
87",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
114,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,06:00,06h 05m,569,30 Seats available,"4.7
289",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
115,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,05:59,06h 04m,569,30 Seats available,"4.5
177",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
116,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),23:59,07:15,07h 16m,499,29 Seats available,"4.3
14",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
117,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),23:59,06:40,06h 41m,499,29 Seats available,"2.4
14",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
118,HRTC - 933,Ordinary 3+2 Non AC Seater,09:40,16:45,07h 05m,INR 420,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
119,HRTC - 89,Himsuta AC Seater Volvo/Scania 2+2,10:00,15:15,05h 15m,INR 715,29 Seats available,"3.7
51",https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
120,HRTC - 926,Ordinary 3+2 Non AC Seater,10:15,18:00,07h 45m,INR 402,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
121,HRTC - 1125,Ordinary 3+2 Non AC Seater,10:30,18:10,07h 40m,INR 393,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
122,HRTC - 1118,Ordinary 3+2 Non AC Seater,11:10,17:30,06h 20m,INR 396,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
123,HRTC - 915,Ordinary 3+2 Non AC Seater,11:30,18:15,06h 45m,INR 410,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
124,HRTC - 1113,Ordinary 3+2 Non AC Seater,11:50,18:25,06h 35m,INR 390,37 Seats available,"4.1
5",https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
125,HRTC - 90,Himsuta AC Seater Volvo/Scania 2+2,12:40,19:15,06h 35m,INR 715,26 Seats available,"4.2
15",https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
