,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
374,Vanshika Tour and Travels,NON A/C Seater (2+2),16:55,21:00,04h 05m,INR 200,43 Seats available,New,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
375,Shri mahavir tour and travels,AC Sleeper (2+1),14:00,17:00,03h 00m,INR 1000,24 Seats available,4.1,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
376,UPSRTC - AWD0059,Janrath AC Seater 2+2,20:00,04:00,08h 00m,INR 867,36 Seats available,"3.8
8",https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
377,UPSRTC - AGF0070,Ordinary Non AC Seater 2+3,20:02,03:30,07h 28m,INR 602,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
378,UPSRTC - AWD0056,Janrath AC Seater 2+2,23:15,07:00,07h 45m,INR 867,35 Seats available,"4.3
33",https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
379,Raj Kalpana Travels Pvt.ltd.,,14:30,19:10,04h 40m,INR 599,,4.7,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
380,,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
381,,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
382,,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
383,,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
384,UPSRTC - JHD0050,Janrath AC Seater 2+3,15:42,21:15,05h 33m,INR 477,48 Seats available,3.3,https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Jhansi to Kanpur (Uttar Pradesh)
385,UPSRTC - FZG0004,Ordinary Non AC Seater 2+3,16:00,21:30,05h 30m,INR 381,52 Seats available,3.3,https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Jhansi to Kanpur (Uttar Pradesh)
386,UPSRTC - JHD0040,Janrath AC Seater 2+3,17:00,22:45,05h 45m,INR 477,47 Seats available,3.3,https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Jhansi to Kanpur (Uttar Pradesh)
387,UPSRTC - KDN0008,Janrath AC Seater 2+3,17:35,23:51,06h 16m,INR 477,48 Seats available,3.3,https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Jhansi to Kanpur (Uttar Pradesh)
388,,,,,,,,,https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Jhansi to Kanpur (Uttar Pradesh)
389,,,,,,,,,https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Jhansi to Kanpur (Uttar Pradesh)
390,,,,,,,,,https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Jhansi to Kanpur (Uttar Pradesh)
391,,,,,,,,,https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Jhansi to Kanpur (Uttar Pradesh)
392,,,,,,,,,https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Jhansi to Kanpur (Uttar Pradesh)
393,,,,,,,,,https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Jhansi to Kanpur (Uttar Pradesh)
394,UPSRTC - CBG0093,Pink Express AC Seater 2+2,19:16,02:45,07h 29m,INR 840,39 Seats available,"2.6
9",https://www.redbus.in/bus-tickets/dehradun-to-bareilly,Dehradun to Bareilly
395,UPSRTC - RKD0057,Ordinary Non AC Seater 2+3,19:31,03:00,07h 29m,INR 517,52 Seats available,"3.1
4",https://www.redbus.in/bus-tickets/dehradun-to-bareilly,Dehradun to Bareilly
396,UPSRTC - RKD0135,Janrath AC Seater 2+3,22:31,06:01,07h 30m,INR 652,47 Seats available,"2.4
39",https://www.redbus.in/bus-tickets/dehradun-to-bareilly,Dehradun to Bareilly
397,Vijay Tour and Travels,,15:30,23:10,07h 40m,,,,https://www.redbus.in/bus-tickets/dehradun-to-bareilly,Dehradun to Bareilly
398,,,,,,,,,https://www.redbus.in/bus-tickets/dehradun-to-bareilly,Dehradun to Bareilly
