,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
316,APSRTC - 2744,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:15,17:50,04h 35m,INR 312,32 Seats available,"4.3
21",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
317,,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
318,,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
319,,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
320,,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
321,,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
322,,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
323,,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
324,APSRTC - 5870,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,03:00,08h 30m,INR 462,27 Seats available,"4.0
6",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
325,APSRTC - 5859,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,03:00,08h 00m,INR 462,28 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
326,APSRTC - 5922,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,04:15,08h 30m,INR 495,32 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
327,APSRTC - 5906,INDRA(A.C. Seater),20:00,03:50,07h 50m,INR 598,38 Seats available,"3.8
18",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
328,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
329,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
330,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
331,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
332,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
333,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
334,APSRTC - 5734,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:15,22:00,06h 45m,INR 584,32 Seats available,"3.7
16",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
335,APSRTC - 5732,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,23:30,07h 00m,INR 584,33 Seats available,"3.6
8",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
336,APSRTC - 5694,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,02:15,09h 15m,INR 584,33 Seats available,"2.8
9",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
337,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
338,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
339,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
340,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
341,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
342,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
343,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
344,APSRTC - 5808,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,03:15,08h 45m,INR 483,33 Seats available,"4.1
16",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
345,APSRTC - 5960,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:10,04:45,09h 35m,INR 451,33 Seats available,"4.4
12",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
346,APSRTC - 5827,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,02:20,07h 05m,INR 470,33 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
347,APSRTC - 48590,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:40,05:30,09h 50m,INR 540,33 Seats available,"3.7
7",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
348,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
349,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
350,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
351,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
352,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
353,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
354,APSRTC - 9335,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,16:09,03h 09m,INR 261,33 Seats available,3.7,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
355,APSRTC - 23963,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,16:30,03h 30m,INR 260,33 Seats available,"4.0
12",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
356,APSRTC - 4277,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,17:30,04h 00m,INR 261,34 Seats available,3.7,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
357,,,,,,,,,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
358,,,,,,,,,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
359,,,,,,,,,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
360,,,,,,,,,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
361,,,,,,,,,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
362,,,,,,,,,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
363,,,,,,,,,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
364,APSRTC - 5438,INDRA(A.C. Seater),13:00,16:00,03h 00m,INR 253,36 Seats available,"4.3
7",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
365,APSRTC - 5572,SAPTAGIRI EXPRESS,13:45,16:45,03h 00m,INR 162,46 Seats available,"4.7
6",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
366,APSRTC - 47481,INDRA(A.C. Seater),14:00,17:00,03h 00m,INR 253,32 Seats available,"4.4
4",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
367,APSRTC - 9298,,14:20,18:00,03h 40m,INR 200,,5.0,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
368,,,,,,,,,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
369,,,,,,,,,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
370,,,,,,,,,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
371,,,,,,,,,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
372,,,,,,,,,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
373,APSRTC - 36403,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,17:15,04h 15m,INR 302,33 Seats available,"4.2
15",https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
374,APSRTC - 4399,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:45,18:00,04h 15m,INR 302,34 Seats available,"2.1
8",https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
375,APSRTC - 4405,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:15,18:30,04h 15m,INR 302,34 Seats available,"4.1
13",https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
376,APSRTC - 36409,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,19:15,04h 15m,INR 302,33 Seats available,"3.7
26",https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
377,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
378,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
379,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
380,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
381,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
382,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
383,APSRTC - 4537,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,03:10,05h 40m,INR 461,15 Seats available,"4.5
37",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
384,APSRTC - 4553,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:25,05h 40m,INR 461,23 Seats available,"3.8
49",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
385,APSRTC - 5975,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:58,03:13,05h 15m,INR 457,25 Seats available,3.8,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
386,APSRTC - 4526,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,03:40,05h 40m,INR 461,9 Seats available,"3.6
16",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
387,,,,,,,,,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
388,,,,,,,,,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
389,,,,,,,,,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
390,,,,,,,,,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
391,,,,,,,,,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
392,,,,,,,,,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
393,APSRTC - 2865,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,04:30,10h 00m,INR 718,29 Seats available,"3.6
36",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
394,APSRTC - 4943,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,05:00,10h 00m,INR 718,24 Seats available,"4.1
13",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
395,APSRTC - 2785,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,03:15,07h 45m,INR 728,30 Seats available,"4.2
30",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
396,APSRTC - 2781,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,05:00,09h 15m,INR 700,33 Seats available,"3.6
27",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
397,,,,,,,,,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
398,,,,,,,,,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
399,,,,,,,,,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
400,,,,,,,,,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
401,,,,,,,,,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
402,,,,,,,,,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
403,TSRTC - 4493,Super Luxury (Non AC Seater 2+2 Push Back),12:30,19:40,07h 10m,INR 573,29 Seats available,"2.2
19",https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
404,TSRTC - 88588,Lahari Non A/C Sleeper Cum Seater,12:45,20:05,07h 20m,INR 599,41 Seats available,"3.4
24",https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
405,TSRTC - 1920,LAHARI A/C SLEEPER CUM SEATER,13:30,20:20,06h 50m,INR 727,26 Seats available,"3.4
51",https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
406,TSRTC - 1003,,14:45,21:35,06h 50m,INR 573,,2.4,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
407,,,,,,,,,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
408,,,,,,,,,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
409,,,,,,,,,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
410,,,,,,,,,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
411,,,,,,,,,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
412,,,,,,,,,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
413,TSRTC - 6762,Super Luxury (Non AC Seater 2+2 Push Back),11:50,17:15,05h 25m,INR 380,8 Seats available,"4.9
8",https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
414,TSRTC - 1052,Super Luxury (Non AC Seater 2+2 Push Back),12:00,17:50,05h 50m,INR 476,31 Seats available,"4.1
5",https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
415,TSRTC - 2085,Super Luxury (Non AC Seater 2+2 Push Back),12:50,21:45,08h 55m,INR 380,12 Seats available,"3.0
29",https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
416,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
417,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
418,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
419,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
420,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
421,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
422,,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
